Fecha,Semana,Provincia,Distrito,Min,Max
2021-02-21,7,CAÑETE,PACARAN,100 %,100 %
2021-02-28,8,CAÑETE,PACARAN,90 %,90 %
2021-03-01,9,CAÑETE,PACARAN,90 %,90 %
2021-03-08,10,CAÑETE,PACARAN,80 %,80 %
2021-03-16,11,CAÑETE,PACARAN,100 %,100 %
2021-03-23,12,CAÑETE,PACARAN,80 %,80 %
2021-03-31,13,CAÑETE,PACARAN,80 %,80 %
2021-04-01,13,CAÑETE,PACARAN,50 %,50 %
2021-04-08,14,CAÑETE,PACARAN,100 %,100 %
2021-04-15,15,CAÑETE,PACARAN,90 %,90 %
2021-04-22,16,CAÑETE,PACARAN,60 %,60 %
2021-04-30,17,CAÑETE,PACARAN,70 %,70 %
2021-05-01,17,CAÑETE,PACARAN,70 %,70 %
2021-05-08,18,CAÑETE,PACARAN,60 %,60 %
2021-05-16,19,CAÑETE,PACARAN,10 %,10 %
2021-05-23,20,CAÑETE,PACARAN,0 %,0 %
2021-05-31,22,CAÑETE,PACARAN,60 %,60 %
2021-06-01,22,CAÑETE,PACARAN,40 %,40 %
2021-06-08,23,CAÑETE,PACARAN,20 %,20 %
2021-06-15,24,CAÑETE,PACARAN,50 %,50 %
2021-06-22,25,CAÑETE,PACARAN,0 %,0 %
2021-06-30,26,CAÑETE,PACARAN,0 %,0 %
2021-07-01,26,CAÑETE,PACARAN,10 %,10 %
2021-07-08,27,CAÑETE,PACARAN,0 %,0 %
2021-07-16,28,CAÑETE,PACARAN,10 %,10 %
2021-07-23,29,CAÑETE,PACARAN,0 %,0 %
2021-07-31,30,CAÑETE,PACARAN,0 %,0 %
2021-08-01,30,CAÑETE,PACARAN,0 %,0 %
2021-08-08,31,CAÑETE,PACARAN,10 %,10 %
2021-08-16,33,CAÑETE,PACARAN,20 %,20 %
2021-08-23,34,CAÑETE,PACARAN,20 %,20 %
2021-08-31,35,CAÑETE,PACARAN,10 %,10 %
2021-09-01,35,CAÑETE,PACARAN,50 %,50 %
2021-09-08,36,CAÑETE,PACARAN,10 %,10 %
2021-09-15,37,CAÑETE,PACARAN,60 %,60 %
2021-09-22,38,CAÑETE,PACARAN,40 %,40 %
2021-09-30,39,CAÑETE,PACARAN,30 %,30 %
2021-10-01,39,CAÑETE,PACARAN,40 %,40 %
2021-10-08,40,CAÑETE,PACARAN,70 %,70 %
2021-10-16,41,CAÑETE,PACARAN,70 %,70 %
2021-10-23,42,CAÑETE,PACARAN,20 %,20 %
2021-10-31,43,CAÑETE,PACARAN,10 %,10 %
2021-11-01,44,CAÑETE,PACARAN,20 %,20 %
2021-11-08,45,CAÑETE,PACARAN,60 %,60 %
2021-11-15,46,CAÑETE,PACARAN,80 %,80 %
2021-11-22,47,CAÑETE,PACARAN,100 %,100 %
2021-11-30,48,CAÑETE,PACARAN,80 %,80 %
2021-12-01,48,CAÑETE,PACARAN,100 %,100 %
2021-12-08,49,CAÑETE,PACARAN,100 %,100 %
2021-12-16,50,CAÑETE,PACARAN,80 %,80 %
2021-12-23,51,CAÑETE,PACARAN,50 %,50 %
2021-12-31,52,CAÑETE,PACARAN,100 %,100 %
2022-01-01,52,CAÑETE,PACARAN,90 %,90 %
2022-01-08,1,CAÑETE,PACARAN,100 %,100 %
2022-01-16,2,CAÑETE,PACARAN,100 %,100 %
2022-01-23,3,CAÑETE,PACARAN,100 %,100 %
2022-01-31,5,CAÑETE,PACARAN,100 %,100 %
2022-02-01,5,CAÑETE,PACARAN,100 %,100 %
2022-02-07,6,CAÑETE,PACARAN,100 %,100 %
2022-02-14,7,CAÑETE,PACARAN,60 %,60 %
2022-02-21,8,CAÑETE,PACARAN,100 %,100 %
2022-02-28,9,CAÑETE,PACARAN,100 %,100 %
2022-03-01,9,CAÑETE,PACARAN,100 %,100 %
2022-03-08,10,CAÑETE,PACARAN,90 %,90 %
2022-03-16,11,CAÑETE,PACARAN,50 %,50 %
2022-03-23,12,CAÑETE,PACARAN,80 %,80 %
2022-03-31,13,CAÑETE,PACARAN,60 %,60 %
2022-04-01,13,CAÑETE,PACARAN,60 %,60 %
2022-04-08,14,CAÑETE,PACARAN,80 %,80 %
2022-04-15,15,CAÑETE,PACARAN,60 %,60 %
2022-04-22,16,CAÑETE,PACARAN,80 %,80 %
2022-04-30,17,CAÑETE,PACARAN,70 %,70 %
2022-05-01,17,CAÑETE,PACARAN,50 %,50 %
2022-05-08,18,CAÑETE,PACARAN,30 %,30 %
2022-05-16,20,CAÑETE,PACARAN,30 %,30 %
2022-05-23,21,CAÑETE,PACARAN,10 %,10 %
2022-05-31,22,CAÑETE,PACARAN,60 %,60 %
2022-06-01,22,CAÑETE,PACARAN,40 %,40 %
2022-06-08,23,CAÑETE,PACARAN,50 %,50 %
2022-06-15,24,CAÑETE,PACARAN,20 %,20 %
2022-06-22,25,CAÑETE,PACARAN,10 %,10 %
2022-06-30,26,CAÑETE,PACARAN,10 %,10 %
2022-07-01,26,CAÑETE,PACARAN,30 %,30 %
2022-07-08,27,CAÑETE,PACARAN,10 %,10 %
2022-07-16,28,CAÑETE,PACARAN,20 %,20 %
2022-07-23,29,CAÑETE,PACARAN,60 %,60 %
2022-07-31,30,CAÑETE,PACARAN,10 %,10 %
2022-08-01,31,CAÑETE,PACARAN,0 %,0 %
2022-08-08,32,CAÑETE,PACARAN,50 %,50 %
2022-08-16,33,CAÑETE,PACARAN,0 %,0 %
2022-08-23,34,CAÑETE,PACARAN,70 %,70 %
2022-08-31,35,CAÑETE,PACARAN,0 %,0 %
2022-09-01,35,CAÑETE,PACARAN,10 %,10 %
2022-09-08,36,CAÑETE,PACARAN,10 %,10 %
2022-09-15,37,CAÑETE,PACARAN,0 %,0 %
2022-09-22,38,CAÑETE,PACARAN,60 %,60 %
2022-09-30,39,CAÑETE,PACARAN,30 %,30 %
2022-10-01,39,CAÑETE,PACARAN,70 %,70 %
2022-10-08,40,CAÑETE,PACARAN,20 %,20 %
2022-10-16,41,CAÑETE,PACARAN,10 %,10 %
2022-10-23,42,CAÑETE,PACARAN,0 %,0 %
2022-10-31,44,CAÑETE,PACARAN,0 %,0 %
2022-11-01,44,CAÑETE,PACARAN,10 %,10 %
2022-11-08,45,CAÑETE,PACARAN,10 %,10 %
2022-11-15,46,CAÑETE,PACARAN,60 %,60 %
2022-11-22,47,CAÑETE,PACARAN,90 %,90 %
2022-11-30,48,CAÑETE,PACARAN,50 %,50 %
2022-12-01,48,CAÑETE,PACARAN,90 %,90 %
2022-12-08,49,CAÑETE,PACARAN,100 %,100 %
2022-12-16,50,CAÑETE,PACARAN,100 %,100 %
2022-12-23,51,CAÑETE,PACARAN,100 %,100 %
2022-12-31,52,CAÑETE,PACARAN,100 %,100 %
2023-01-01,52,CAÑETE,PACARAN,100 %,100 %
2023-01-08,1,CAÑETE,PACARAN,100 %,100 %
2023-01-16,3,CAÑETE,PACARAN,80 %,80 %
2023-01-23,4,CAÑETE,PACARAN,90 %,90 %
2023-01-31,5,CAÑETE,PACARAN,100 %,100 %
2023-02-01,5,CAÑETE,PACARAN,100 %,100 %
2023-02-07,6,CAÑETE,PACARAN,80 %,80 %
2023-02-14,7,CAÑETE,PACARAN,100 %,100 %
2023-02-21,8,CAÑETE,PACARAN,100 %,100 %
2023-02-28,9,CAÑETE,PACARAN,100 %,100 %
2023-03-01,9,CAÑETE,PACARAN,80 %,80 %
2023-03-08,10,CAÑETE,PACARAN,100 %,100 %
2023-03-16,11,CAÑETE,PACARAN,100 %,100 %
2023-03-23,12,CAÑETE,PACARAN,90 %,90 %
2023-03-31,13,CAÑETE,PACARAN,90 %,90 %
2023-04-01,13,CAÑETE,PACARAN,100 %,100 %
2023-04-08,14,CAÑETE,PACARAN,100 %,100 %
2023-04-15,15,CAÑETE,PACARAN,100 %,100 %
2023-04-22,16,CAÑETE,PACARAN,90 %,90 %
2023-04-30,17,CAÑETE,PACARAN,90 %,90 %
2023-05-01,18,CAÑETE,PACARAN,100 %,100 %
2023-05-08,19,CAÑETE,PACARAN,30 %,30 %
2023-05-16,20,CAÑETE,PACARAN,60 %,60 %
2023-05-23,21,CAÑETE,PACARAN,80 %,80 %
2023-05-31,22,CAÑETE,PACARAN,40 %,40 %
2023-06-01,22,CAÑETE,PACARAN,10 %,10 %
2023-06-08,23,CAÑETE,PACARAN,40 %,40 %
2023-06-15,24,CAÑETE,PACARAN,10 %,10 %
2023-06-22,25,CAÑETE,PACARAN,30 %,30 %
2023-06-30,26,CAÑETE,PACARAN,0 %,0 %
2023-07-01,26,CAÑETE,PACARAN,10 %,10 %
2023-07-08,27,CAÑETE,PACARAN,20 %,20 %
2023-07-16,28,CAÑETE,PACARAN,10 %,10 %
2023-07-23,29,CAÑETE,PACARAN,0 %,0 %
2023-07-31,31,CAÑETE,PACARAN,30 %,30 %
2023-08-01,31,CAÑETE,PACARAN,10 %,10 %
2023-08-08,32,CAÑETE,PACARAN,10 %,10 %
2023-08-16,33,CAÑETE,PACARAN,10 %,10 %
2023-08-23,34,CAÑETE,PACARAN,90 %,90 %
2023-08-31,35,CAÑETE,PACARAN,50 %,50 %
2023-09-01,35,CAÑETE,PACARAN,30 %,30 %
2023-09-08,36,CAÑETE,PACARAN,10 %,10 %
2023-09-15,37,CAÑETE,PACARAN,50 %,50 %
2023-09-22,38,CAÑETE,PACARAN,30 %,30 %
2023-09-30,39,CAÑETE,PACARAN,70 %,70 %
2023-10-01,39,CAÑETE,PACARAN,50 %,50 %
2023-10-08,40,CAÑETE,PACARAN,80 %,80 %
2023-10-16,42,CAÑETE,PACARAN,30 %,30 %
2023-10-23,43,CAÑETE,PACARAN,90 %,90 %
2023-10-31,44,CAÑETE,PACARAN,50 %,50 %
2023-11-01,44,CAÑETE,PACARAN,30 %,30 %
2023-11-08,45,CAÑETE,PACARAN,60 %,60 %
2023-11-15,46,CAÑETE,PACARAN,40 %,40 %
2023-11-22,47,CAÑETE,PACARAN,40 %,40 %
2023-11-30,48,CAÑETE,PACARAN,50 %,50 %
2023-12-01,48,CAÑETE,PACARAN,60 %,60 %
2023-12-08,49,CAÑETE,PACARAN,90 %,90 %
2023-12-16,50,CAÑETE,PACARAN,100 %,100 %
2023-12-23,51,CAÑETE,PACARAN,100 %,100 %
2023-12-31,52,CAÑETE,PACARAN,100 %,100 %
2024-01-01,1,CAÑETE,PACARAN,100 %,100 %
2024-01-08,2,CAÑETE,PACARAN,100 %,100 %
2024-01-16,3,CAÑETE,PACARAN,100 %,100 %
2024-01-23,4,CAÑETE,PACARAN,80 %,80 %
2024-01-31,5,CAÑETE,PACARAN,100 %,100 %
2024-02-01,5,CAÑETE,PACARAN,100 %,100 %
2024-02-08,6,CAÑETE,PACARAN,80 %,80 %
2024-02-15,7,CAÑETE,PACARAN,90 %,90 %
2024-02-22,8,CAÑETE,PACARAN,100 %,100 %
2024-02-29,9,CAÑETE,PACARAN,90 %,90 %
2024-03-01,9,CAÑETE,PACARAN,100 %,100 %
2024-03-08,10,CAÑETE,PACARAN,90 %,90 %
2024-03-16,11,CAÑETE,PACARAN,60 %,60 %
2024-03-23,12,CAÑETE,PACARAN,100 %,100 %
2024-03-31,13,CAÑETE,PACARAN,100 %,100 %
2024-04-01,14,CAÑETE,PACARAN,100 %,100 %
2024-04-08,15,CAÑETE,PACARAN,100 %,100 %
2024-04-15,16,CAÑETE,PACARAN,30 %,30 %
2024-04-22,17,CAÑETE,PACARAN,80 %,80 %
2024-04-30,18,CAÑETE,PACARAN,40 %,40 %
2020-01-01,1,YAUYOS,YAUYOS,70 %,70 %
2020-01-08,2,YAUYOS,YAUYOS,80 %,80 %
2020-01-16,3,YAUYOS,YAUYOS,100 %,100 %
2020-01-23,4,YAUYOS,YAUYOS,100 %,100 %
2020-01-31,5,YAUYOS,YAUYOS,100 %,100 %
2020-02-01,5,YAUYOS,YAUYOS,100 %,100 %
2020-02-08,6,YAUYOS,YAUYOS,100 %,100 %
2020-02-15,7,YAUYOS,YAUYOS,100 %,100 %
2020-02-22,8,YAUYOS,YAUYOS,100 %,100 %
2020-02-29,9,YAUYOS,YAUYOS,100 %,100 %
2020-03-01,9,YAUYOS,YAUYOS,100 %,100 %
2020-03-08,10,YAUYOS,YAUYOS,100 %,100 %
2020-03-16,12,YAUYOS,YAUYOS,100 %,100 %
2020-03-23,13,YAUYOS,YAUYOS,100 %,100 %
2020-03-31,14,YAUYOS,YAUYOS,100 %,100 %
2020-04-01,14,YAUYOS,YAUYOS,100 %,100 %
2020-04-08,15,YAUYOS,YAUYOS,100 %,100 %
2020-04-15,16,YAUYOS,YAUYOS,70 %,70 %
2020-04-22,17,YAUYOS,YAUYOS,100 %,100 %
2020-04-30,18,YAUYOS,YAUYOS,100 %,100 %
2020-05-01,18,YAUYOS,YAUYOS,100 %,100 %
2020-05-08,19,YAUYOS,YAUYOS,100 %,100 %
2020-05-16,20,YAUYOS,YAUYOS,90 %,90 %
2020-05-23,21,YAUYOS,YAUYOS,80 %,80 %
2020-05-31,22,YAUYOS,YAUYOS,80 %,80 %
2020-06-01,23,YAUYOS,YAUYOS,60 %,60 %
2020-06-08,24,YAUYOS,YAUYOS,100 %,100 %
2020-06-15,25,YAUYOS,YAUYOS,70 %,70 %
2020-06-22,26,YAUYOS,YAUYOS,20 %,20 %
2020-06-30,27,YAUYOS,YAUYOS,10 %,10 %
2020-07-01,27,YAUYOS,YAUYOS,10 %,10 %
2020-07-08,28,YAUYOS,YAUYOS,10 %,10 %
2020-07-16,29,YAUYOS,YAUYOS,20 %,20 %
2020-07-23,30,YAUYOS,YAUYOS,50 %,50 %
2020-07-31,31,YAUYOS,YAUYOS,70 %,70 %
2020-08-01,31,YAUYOS,YAUYOS,0 %,0 %
2020-08-08,32,YAUYOS,YAUYOS,0 %,0 %
2020-08-16,33,YAUYOS,YAUYOS,10 %,10 %
2020-08-23,34,YAUYOS,YAUYOS,0 %,0 %
2020-08-31,36,YAUYOS,YAUYOS,50 %,50 %
2020-09-01,36,YAUYOS,YAUYOS,80 %,80 %
2020-09-08,37,YAUYOS,YAUYOS,80 %,80 %
2020-09-15,38,YAUYOS,YAUYOS,80 %,80 %
2020-09-22,39,YAUYOS,YAUYOS,30 %,30 %
2020-09-30,40,YAUYOS,YAUYOS,80 %,80 %
2020-10-01,40,YAUYOS,YAUYOS,80 %,80 %
2020-10-08,41,YAUYOS,YAUYOS,80 %,80 %
2020-10-16,42,YAUYOS,YAUYOS,80 %,80 %
2020-10-23,43,YAUYOS,YAUYOS,90 %,90 %
2020-10-31,44,YAUYOS,YAUYOS,90 %,90 %
2020-11-01,44,YAUYOS,YAUYOS,90 %,90 %
2020-11-08,45,YAUYOS,YAUYOS,20 %,20 %
2020-11-15,46,YAUYOS,YAUYOS,40 %,40 %
2020-11-22,47,YAUYOS,YAUYOS,80 %,80 %
2020-11-30,49,YAUYOS,YAUYOS,90 %,90 %
2020-12-01,49,YAUYOS,YAUYOS,100 %,100 %
2020-12-08,50,YAUYOS,YAUYOS,100 %,100 %
2020-12-16,51,YAUYOS,YAUYOS,100 %,100 %
2020-12-23,52,YAUYOS,YAUYOS,100 %,100 %
2020-12-31,53,YAUYOS,YAUYOS,100 %,100 %
2021-01-01,53,YAUYOS,YAUYOS,100 %,100 %
2021-01-08,1,YAUYOS,YAUYOS,100 %,100 %
2021-01-16,2,YAUYOS,YAUYOS,100 %,100 %
2021-01-23,3,YAUYOS,YAUYOS,100 %,100 %
2021-01-31,4,YAUYOS,YAUYOS,100 %,100 %
2021-02-01,5,YAUYOS,YAUYOS,100 %,100 %
2021-02-07,5,YAUYOS,YAUYOS,100 %,100 %
2021-02-14,6,YAUYOS,YAUYOS,60 %,60 %
2021-02-21,7,YAUYOS,YAUYOS,100 %,100 %
2021-02-28,8,YAUYOS,YAUYOS,90 %,90 %
2021-03-01,9,YAUYOS,YAUYOS,100 %,100 %
2021-03-08,10,YAUYOS,YAUYOS,100 %,100 %
2021-03-16,11,YAUYOS,YAUYOS,100 %,100 %
2021-03-23,12,YAUYOS,YAUYOS,100 %,100 %
2021-03-31,13,YAUYOS,YAUYOS,90 %,90 %
2021-04-01,13,YAUYOS,YAUYOS,100 %,100 %
2021-04-08,14,YAUYOS,YAUYOS,100 %,100 %
2021-04-15,15,YAUYOS,YAUYOS,100 %,100 %
2021-04-22,16,YAUYOS,YAUYOS,80 %,80 %
2021-04-30,17,YAUYOS,YAUYOS,80 %,80 %
2021-05-01,17,YAUYOS,YAUYOS,70 %,70 %
2021-05-08,18,YAUYOS,YAUYOS,80 %,80 %
2021-05-16,19,YAUYOS,YAUYOS,40 %,40 %
2021-05-23,20,YAUYOS,YAUYOS,20 %,20 %
2021-05-31,22,YAUYOS,YAUYOS,40 %,40 %
2021-06-01,22,YAUYOS,YAUYOS,20 %,20 %
2021-06-08,23,YAUYOS,YAUYOS,30 %,30 %
2021-06-15,24,YAUYOS,YAUYOS,60 %,60 %
2021-06-22,25,YAUYOS,YAUYOS,20 %,20 %
2021-06-30,26,YAUYOS,YAUYOS,50 %,50 %
2021-07-01,26,YAUYOS,YAUYOS,0 %,0 %
2021-07-08,27,YAUYOS,YAUYOS,30 %,30 %
2021-07-16,28,YAUYOS,YAUYOS,20 %,20 %
2021-07-23,29,YAUYOS,YAUYOS,40 %,40 %
2021-07-31,30,YAUYOS,YAUYOS,20 %,20 %
2021-08-01,30,YAUYOS,YAUYOS,90 %,90 %
2021-08-08,31,YAUYOS,YAUYOS,20 %,20 %
2021-08-16,33,YAUYOS,YAUYOS,60 %,60 %
2021-08-23,34,YAUYOS,YAUYOS,70 %,70 %
2021-08-31,35,YAUYOS,YAUYOS,80 %,80 %
2021-09-01,35,YAUYOS,YAUYOS,60 %,60 %
2021-09-08,36,YAUYOS,YAUYOS,90 %,90 %
2021-09-15,37,YAUYOS,YAUYOS,60 %,60 %
2021-09-22,38,YAUYOS,YAUYOS,70 %,70 %
2021-09-30,39,YAUYOS,YAUYOS,80 %,80 %
2021-10-01,39,YAUYOS,YAUYOS,100 %,100 %
2021-10-08,40,YAUYOS,YAUYOS,100 %,100 %
2021-10-16,41,YAUYOS,YAUYOS,100 %,100 %
2021-10-23,42,YAUYOS,YAUYOS,50 %,50 %
2021-10-31,43,YAUYOS,YAUYOS,70 %,70 %
2021-11-01,44,YAUYOS,YAUYOS,60 %,60 %
2021-11-08,45,YAUYOS,YAUYOS,80 %,80 %
2021-11-15,46,YAUYOS,YAUYOS,70 %,70 %
2021-11-22,47,YAUYOS,YAUYOS,100 %,100 %
2021-11-30,48,YAUYOS,YAUYOS,90 %,90 %
2021-12-01,48,YAUYOS,YAUYOS,100 %,100 %
2021-12-08,49,YAUYOS,YAUYOS,100 %,100 %
2021-12-16,50,YAUYOS,YAUYOS,80 %,80 %
2021-12-23,51,YAUYOS,YAUYOS,90 %,90 %
2021-12-31,52,YAUYOS,YAUYOS,100 %,100 %
2022-01-01,52,YAUYOS,YAUYOS,100 %,100 %
2022-01-08,1,YAUYOS,YAUYOS,100 %,100 %
2022-01-16,2,YAUYOS,YAUYOS,90 %,90 %
2022-01-23,3,YAUYOS,YAUYOS,100 %,100 %
2022-01-31,5,YAUYOS,YAUYOS,100 %,100 %
2022-02-01,5,YAUYOS,YAUYOS,100 %,100 %
2022-02-07,6,YAUYOS,YAUYOS,90 %,90 %
2022-02-14,7,YAUYOS,YAUYOS,100 %,100 %
2022-02-21,8,YAUYOS,YAUYOS,100 %,100 %
2022-02-28,9,YAUYOS,YAUYOS,100 %,100 %
2022-03-01,9,YAUYOS,YAUYOS,100 %,100 %
2022-03-08,10,YAUYOS,YAUYOS,100 %,100 %
2022-03-16,11,YAUYOS,YAUYOS,90 %,90 %
2022-03-23,12,YAUYOS,YAUYOS,100 %,100 %
2022-03-31,13,YAUYOS,YAUYOS,100 %,100 %
2022-04-01,13,YAUYOS,YAUYOS,100 %,100 %
2022-04-08,14,YAUYOS,YAUYOS,100 %,100 %
2022-04-15,15,YAUYOS,YAUYOS,80 %,80 %
2022-04-22,16,YAUYOS,YAUYOS,100 %,100 %
2022-04-30,17,YAUYOS,YAUYOS,100 %,100 %
2022-05-01,17,YAUYOS,YAUYOS,90 %,90 %
2022-05-08,18,YAUYOS,YAUYOS,40 %,40 %
2022-05-16,20,YAUYOS,YAUYOS,60 %,60 %
2022-05-23,21,YAUYOS,YAUYOS,10 %,10 %
2022-05-31,22,YAUYOS,YAUYOS,60 %,60 %
2022-06-01,22,YAUYOS,YAUYOS,80 %,80 %
2022-06-08,23,YAUYOS,YAUYOS,50 %,50 %
2022-06-15,24,YAUYOS,YAUYOS,40 %,40 %
2022-06-22,25,YAUYOS,YAUYOS,60 %,60 %
2022-06-30,26,YAUYOS,YAUYOS,30 %,30 %
2022-07-01,26,YAUYOS,YAUYOS,20 %,20 %
2022-07-08,27,YAUYOS,YAUYOS,60 %,60 %
2022-07-16,28,YAUYOS,YAUYOS,10 %,10 %
2022-07-23,29,YAUYOS,YAUYOS,20 %,20 %
2022-07-31,30,YAUYOS,YAUYOS,40 %,40 %
2022-08-01,31,YAUYOS,YAUYOS,20 %,20 %
2022-08-08,32,YAUYOS,YAUYOS,60 %,60 %
2022-08-16,33,YAUYOS,YAUYOS,20 %,20 %
2022-08-23,34,YAUYOS,YAUYOS,80 %,80 %
2022-08-31,35,YAUYOS,YAUYOS,10 %,10 %
2022-09-01,35,YAUYOS,YAUYOS,30 %,30 %
2022-09-08,36,YAUYOS,YAUYOS,10 %,10 %
2022-09-15,37,YAUYOS,YAUYOS,10 %,10 %
2022-09-22,38,YAUYOS,YAUYOS,70 %,70 %
2022-09-30,39,YAUYOS,YAUYOS,90 %,90 %
2022-10-01,39,YAUYOS,YAUYOS,70 %,70 %
2022-10-08,40,YAUYOS,YAUYOS,40 %,40 %
2022-10-16,41,YAUYOS,YAUYOS,50 %,50 %
2022-10-23,42,YAUYOS,YAUYOS,10 %,10 %
2022-10-31,44,YAUYOS,YAUYOS,40 %,40 %
2022-11-01,44,YAUYOS,YAUYOS,50 %,50 %
2022-11-08,45,YAUYOS,YAUYOS,60 %,60 %
2022-11-15,46,YAUYOS,YAUYOS,50 %,50 %
2022-11-22,47,YAUYOS,YAUYOS,90 %,90 %
2022-11-30,48,YAUYOS,YAUYOS,50 %,50 %
2022-12-01,48,YAUYOS,YAUYOS,90 %,90 %
2022-12-08,49,YAUYOS,YAUYOS,100 %,100 %
2022-12-16,50,YAUYOS,YAUYOS,100 %,100 %
2022-12-23,51,YAUYOS,YAUYOS,100 %,100 %
2022-12-31,52,YAUYOS,YAUYOS,100 %,100 %
2023-01-01,52,YAUYOS,YAUYOS,100 %,100 %
2023-01-08,1,YAUYOS,YAUYOS,100 %,100 %
2023-01-16,3,YAUYOS,YAUYOS,90 %,90 %
2023-01-23,4,YAUYOS,YAUYOS,100 %,100 %
2023-01-31,5,YAUYOS,YAUYOS,100 %,100 %
2023-02-01,5,YAUYOS,YAUYOS,100 %,100 %
2023-02-07,6,YAUYOS,YAUYOS,100 %,100 %
2023-02-14,7,YAUYOS,YAUYOS,100 %,100 %
2023-02-21,8,YAUYOS,YAUYOS,100 %,100 %
2023-02-28,9,YAUYOS,YAUYOS,60 %,60 %
2023-03-01,9,YAUYOS,YAUYOS,50 %,50 %
2023-03-08,10,YAUYOS,YAUYOS,100 %,100 %
2023-03-16,11,YAUYOS,YAUYOS,100 %,100 %
2023-03-23,12,YAUYOS,YAUYOS,100 %,100 %
2023-03-31,13,YAUYOS,YAUYOS,90 %,90 %
2023-04-01,13,YAUYOS,YAUYOS,90 %,90 %
2023-04-08,14,YAUYOS,YAUYOS,90 %,90 %
2023-04-15,15,YAUYOS,YAUYOS,100 %,100 %
2023-04-22,16,YAUYOS,YAUYOS,100 %,100 %
2023-04-30,17,YAUYOS,YAUYOS,100 %,100 %
2023-05-01,18,YAUYOS,YAUYOS,100 %,100 %
2023-05-08,19,YAUYOS,YAUYOS,50 %,50 %
2023-05-16,20,YAUYOS,YAUYOS,50 %,50 %
2023-05-23,21,YAUYOS,YAUYOS,70 %,70 %
2023-05-31,22,YAUYOS,YAUYOS,0 %,0 %
2023-06-01,22,YAUYOS,YAUYOS,0 %,0 %
2023-06-08,23,YAUYOS,YAUYOS,60 %,60 %
2023-06-15,24,YAUYOS,YAUYOS,30 %,30 %
2023-06-22,25,YAUYOS,YAUYOS,30 %,30 %
2023-06-30,26,YAUYOS,YAUYOS,50 %,50 %
2023-07-01,26,YAUYOS,YAUYOS,10 %,10 %
2023-07-08,27,YAUYOS,YAUYOS,0 %,0 %
2023-07-16,28,YAUYOS,YAUYOS,50 %,50 %
2023-07-23,29,YAUYOS,YAUYOS,50 %,50 %
2023-07-31,31,YAUYOS,YAUYOS,80 %,80 %
2023-08-01,31,YAUYOS,YAUYOS,60 %,60 %
2023-08-08,32,YAUYOS,YAUYOS,10 %,10 %
2023-08-16,33,YAUYOS,YAUYOS,0 %,0 %
2023-08-23,34,YAUYOS,YAUYOS,40 %,40 %
2023-08-31,35,YAUYOS,YAUYOS,90 %,90 %
2023-09-01,35,YAUYOS,YAUYOS,70 %,70 %
2023-09-08,36,YAUYOS,YAUYOS,50 %,50 %
2023-09-15,37,YAUYOS,YAUYOS,70 %,70 %
2023-09-22,38,YAUYOS,YAUYOS,40 %,40 %
2023-09-30,39,YAUYOS,YAUYOS,100 %,100 %
2023-10-01,39,YAUYOS,YAUYOS,90 %,90 %
2023-10-08,40,YAUYOS,YAUYOS,70 %,70 %
2023-10-16,42,YAUYOS,YAUYOS,90 %,90 %
2023-10-23,43,YAUYOS,YAUYOS,100 %,100 %
2023-10-31,44,YAUYOS,YAUYOS,80 %,80 %
2023-11-01,44,YAUYOS,YAUYOS,70 %,70 %
2023-11-08,45,YAUYOS,YAUYOS,90 %,90 %
2023-11-15,46,YAUYOS,YAUYOS,60 %,60 %
2023-11-22,47,YAUYOS,YAUYOS,70 %,70 %
2023-11-30,48,YAUYOS,YAUYOS,100 %,100 %
2023-12-01,48,YAUYOS,YAUYOS,100 %,100 %
2023-12-08,49,YAUYOS,YAUYOS,70 %,70 %
2023-12-16,50,YAUYOS,YAUYOS,90 %,90 %
2023-12-23,51,YAUYOS,YAUYOS,80 %,80 %
2023-12-31,52,YAUYOS,YAUYOS,100 %,100 %
2024-01-01,1,YAUYOS,YAUYOS,100 %,100 %
2024-01-08,2,YAUYOS,YAUYOS,100 %,100 %
2024-01-16,3,YAUYOS,YAUYOS,90 %,90 %
2024-01-23,4,YAUYOS,YAUYOS,100 %,100 %
2024-01-31,5,YAUYOS,YAUYOS,100 %,100 %
2024-02-01,5,YAUYOS,YAUYOS,100 %,100 %
2024-02-08,6,YAUYOS,YAUYOS,80 %,80 %
2024-02-15,7,YAUYOS,YAUYOS,100 %,100 %
2024-02-22,8,YAUYOS,YAUYOS,100 %,100 %
2024-02-29,9,YAUYOS,YAUYOS,100 %,100 %
2024-03-01,9,YAUYOS,YAUYOS,100 %,100 %
2024-03-08,10,YAUYOS,YAUYOS,100 %,100 %
2024-03-16,11,YAUYOS,YAUYOS,100 %,100 %
2024-03-23,12,YAUYOS,YAUYOS,100 %,100 %
2024-03-31,13,YAUYOS,YAUYOS,90 %,90 %
2024-04-01,14,YAUYOS,YAUYOS,100 %,100 %
2024-04-08,15,YAUYOS,YAUYOS,100 %,100 %
2024-04-15,16,YAUYOS,YAUYOS,40 %,40 %
2024-04-22,17,YAUYOS,YAUYOS,80 %,80 %
2024-04-30,18,YAUYOS,YAUYOS,100 %,100 %
2020-01-01,1,CAJATAMBO,MANAS,90 %,90 %
2020-01-08,2,CAJATAMBO,MANAS,90 %,90 %
2020-01-16,3,CAJATAMBO,MANAS,80 %,80 %
2020-01-23,4,CAJATAMBO,MANAS,100 %,100 %
2020-01-31,5,CAJATAMBO,MANAS,100 %,100 %
